DateID;FullDate (yyyy-mm-dd);Year (yyyy);Semester;Trimester;Quarter;Month (mm);MonthName;YearWeek;MonthWeek;WeekDay;WeekDayName;Day (dd);YearDay;Weekend;LastDayOfMonth;Season
303;1900-10-30;1900;2;3;4;10;October;44;5;3;Tuesday;30;303;No;No;Fall
304;1900-10-31;1900;2;3;4;10;October;44;5;4;Wednesday;31;304;No;Yes;Fall
305;1900-11-01;1900;2;3;4;11;November;44;1;5;Thursday;1;305;No;No;Fall
306;1900-11-02;1900;2;3;4;11;November;44;1;6;Friday;2;306;No;No;Fall
307;1900-11-03;1900;2;3;4;11;November;44;2;7;Saturday;3;307;Yes;No;Fall
308;1900-11-04;1900;2;3;4;11;November;45;2;1;Sunday;4;308;Yes;No;Fall
309;1900-11-05;1900;2;3;4;11;November;45;2;2;Monday;5;309;No;No;Fall
310;1900-11-06;1900;2;3;4;11;November;45;2;3;Tuesday;6;310;No;No;Fall
311;1900-11-07;1900;2;3;4;11;November;45;2;4;Wednesday;7;311;No;No;Fall
312;1900-11-08;1900;2;3;4;11;November;45;2;5;Thursday;8;312;No;No;Fall
313;1900-11-09;1900;2;3;4;11;November;45;2;6;Friday;9;313;No;No;Fall
314;1900-11-10;1900;2;3;4;11;November;45;3;7;Saturday;10;314;Yes;No;Fall
315;1900-11-11;1900;2;3;4;11;November;46;3;1;Sunday;11;315;Yes;No;Fall
316;1900-11-12;1900;2;3;4;11;November;46;3;2;Monday;12;316;No;No;Fall
317;1900-11-13;1900;2;3;4;11;November;46;3;3;Tuesday;13;317;No;No;Fall
318;1900-11-14;1900;2;3;4;11;November;46;3;4;Wednesday;14;318;No;No;Fall
319;1900-11-15;1900;2;3;4;11;November;46;3;5;Thursday;15;319;No;No;Fall
320;1900-11-16;1900;2;3;4;11;November;46;3;6;Friday;16;320;No;No;Fall
321;1900-11-17;1900;2;3;4;11;November;46;4;7;Saturday;17;321;Yes;No;Fall
322;1900-11-18;1900;2;3;4;11;November;47;4;1;Sunday;18;322;Yes;No;Fall
323;1900-11-19;1900;2;3;4;11;November;47;4;2;Monday;19;323;No;No;Fall
324;1900-11-20;1900;2;3;4;11;November;47;4;3;Tuesday;20;324;No;No;Fall
325;1900-11-21;1900;2;3;4;11;November;47;4;4;Wednesday;21;325;No;No;Fall
326;1900-11-22;1900;2;3;4;11;November;47;4;5;Thursday;22;326;No;No;Fall
327;1900-11-23;1900;2;3;4;11;November;47;4;6;Friday;23;327;No;No;Fall
328;1900-11-24;1900;2;3;4;11;November;47;5;7;Saturday;24;328;Yes;No;Fall
329;1900-11-25;1900;2;3;4;11;November;48;5;1;Sunday;25;329;Yes;No;Fall
330;1900-11-26;1900;2;3;4;11;November;48;5;2;Monday;26;330;No;No;Fall
331;1900-11-27;1900;2;3;4;11;November;48;5;3;Tuesday;27;331;No;No;Fall
332;1900-11-28;1900;2;3;4;11;November;48;5;4;Wednesday;28;332;No;No;Fall
333;1900-11-29;1900;2;3;4;11;November;48;5;5;Thursday;29;333;No;No;Fall
334;1900-11-30;1900;2;3;4;11;November;48;5;6;Friday;30;334;No;Yes;Fall
335;1900-12-01;1900;2;3;4;12;December;48;2;7;Saturday;1;335;Yes;No;Winter
336;1900-12-02;1900;2;3;4;12;December;49;2;1;Sunday;2;336;Yes;No;Winter
337;1900-12-03;1900;2;3;4;12;December;49;2;2;Monday;3;337;No;No;Winter
338;1900-12-04;1900;2;3;4;12;December;49;2;3;Tuesday;4;338;No;No;Winter
339;1900-12-05;1900;2;3;4;12;December;49;2;4;Wednesday;5;339;No;No;Winter
340;1900-12-06;1900;2;3;4;12;December;49;2;5;Thursday;6;340;No;No;Winter
341;1900-12-07;1900;2;3;4;12;December;49;2;6;Friday;7;341;No;No;Winter
342;1900-12-08;1900;2;3;4;12;December;49;3;7;Saturday;8;342;Yes;No;Winter
343;1900-12-09;1900;2;3;4;12;December;50;3;1;Sunday;9;343;Yes;No;Winter
344;1900-12-10;1900;2;3;4;12;December;50;3;2;Monday;10;344;No;No;Winter
345;1900-12-11;1900;2;3;4;12;December;50;3;3;Tuesday;11;345;No;No;Winter
346;1900-12-12;1900;2;3;4;12;December;50;3;4;Wednesday;12;346;No;No;Winter
347;1900-12-13;1900;2;3;4;12;December;50;3;5;Thursday;13;347;No;No;Winter
348;1900-12-14;1900;2;3;4;12;December;50;3;6;Friday;14;348;No;No;Winter
349;1900-12-15;1900;2;3;4;12;December;50;4;7;Saturday;15;349;Yes;No;Winter
350;1900-12-16;1900;2;3;4;12;December;51;4;1;Sunday;16;350;Yes;No;Winter
351;1900-12-17;1900;2;3;4;12;December;51;4;2;Monday;17;351;No;No;Winter
352;1900-12-18;1900;2;3;4;12;December;51;4;3;Tuesday;18;352;No;No;Winter
353;1900-12-19;1900;2;3;4;12;December;51;4;4;Wednesday;19;353;No;No;Winter
354;1900-12-20;1900;2;3;4;12;December;51;4;5;Thursday;20;354;No;No;Winter
355;1900-12-21;1900;2;3;4;12;December;51;4;6;Friday;21;355;No;No;Winter
356;1900-12-22;1900;2;3;4;12;December;51;5;7;Saturday;22;356;Yes;No;Winter
357;1900-12-23;1900;2;3;4;12;December;52;5;1;Sunday;23;357;Yes;No;Winter
358;1900-12-24;1900;2;3;4;12;December;52;5;2;Monday;24;358;No;No;Winter
359;1900-12-25;1900;2;3;4;12;December;52;5;3;Tuesday;25;359;No;No;Winter
360;1900-12-26;1900;2;3;4;12;December;52;5;4;Wednesday;26;360;No;No;Winter
361;1900-12-27;1900;2;3;4;12;December;52;5;5;Thursday;27;361;No;No;Winter
362;1900-12-28;1900;2;3;4;12;December;52;5;6;Friday;28;362;No;No;Winter
363;1900-12-29;1900;2;3;4;12;December;52;6;7;Saturday;29;363;Yes;No;Winter
364;1900-12-30;1900;2;3;4;12;December;53;6;1;Sunday;30;364;Yes;No;Winter
365;1900-12-31;1900;2;3;4;12;December;53;6;2;Monday;31;365;No;Yes;Winter
366;1901-01-01;1901;1;1;1;1;January;1;1;3;Tuesday;1;1;No;No;Winter
367;1901-01-02;1901;1;1;1;1;January;1;1;4;Wednesday;2;2;No;No;Winter
368;1901-01-03;1901;1;1;1;1;January;1;1;5;Thursday;3;3;No;No;Winter
369;1901-01-04;1901;1;1;1;1;January;1;1;6;Friday;4;4;No;No;Winter
370;1901-01-05;1901;1;1;1;1;January;1;2;7;Saturday;5;5;Yes;No;Winter
371;1901-01-06;1901;1;1;1;1;January;2;2;1;Sunday;6;6;Yes;No;Winter
372;1901-01-07;1901;1;1;1;1;January;2;2;2;Monday;7;7;No;No;Winter
373;1901-01-08;1901;1;1;1;1;January;2;2;3;Tuesday;8;8;No;No;Winter
374;1901-01-09;1901;1;1;1;1;January;2;2;4;Wednesday;9;9;No;No;Winter
375;1901-01-10;1901;1;1;1;1;January;2;2;5;Thursday;10;10;No;No;Winter
376;1901-01-11;1901;1;1;1;1;January;2;2;6;Friday;11;11;No;No;Winter
377;1901-01-12;1901;1;1;1;1;January;2;3;7;Saturday;12;12;Yes;No;Winter
378;1901-01-13;1901;1;1;1;1;January;3;3;1;Sunday;13;13;Yes;No;Winter
379;1901-01-14;1901;1;1;1;1;January;3;3;2;Monday;14;14;No;No;Winter
380;1901-01-15;1901;1;1;1;1;January;3;3;3;Tuesday;15;15;No;No;Winter
381;1901-01-16;1901;1;1;1;1;January;3;3;4;Wednesday;16;16;No;No;Winter
382;1901-01-17;1901;1;1;1;1;January;3;3;5;Thursday;17;17;No;No;Winter
383;1901-01-18;1901;1;1;1;1;January;3;3;6;Friday;18;18;No;No;Winter
384;1901-01-19;1901;1;1;1;1;January;3;4;7;Saturday;19;19;Yes;No;Winter
385;1901-01-20;1901;1;1;1;1;January;4;4;1;Sunday;20;20;Yes;No;Winter
386;1901-01-21;1901;1;1;1;1;January;4;4;2;Monday;21;21;No;No;Winter
387;1901-01-22;1901;1;1;1;1;January;4;4;3;Tuesday;22;22;No;No;Winter
388;1901-01-23;1901;1;1;1;1;January;4;4;4;Wednesday;23;23;No;No;Winter
389;1901-01-24;1901;1;1;1;1;January;4;4;5;Thursday;24;24;No;No;Winter
390;1901-01-25;1901;1;1;1;1;January;4;4;6;Friday;25;25;No;No;Winter
391;1901-01-26;1901;1;1;1;1;January;4;5;7;Saturday;26;26;Yes;No;Winter
392;1901-01-27;1901;1;1;1;1;January;5;5;1;Sunday;27;27;Yes;No;Winter
393;1901-01-28;1901;1;1;1;1;January;5;5;2;Monday;28;28;No;No;Winter
394;1901-01-29;1901;1;1;1;1;January;5;5;3;Tuesday;29;29;No;No;Winter
395;1901-01-30;1901;1;1;1;1;January;5;5;4;Wednesday;30;30;No;No;Winter
396;1901-01-31;1901;1;1;1;1;January;5;5;5;Thursday;31;31;No;Yes;Winter
397;1901-02-01;1901;1;1;1;2;February;5;1;6;Friday;1;32;No;No;Winter
398;1901-02-02;1901;1;1;1;2;February;5;2;7;Saturday;2;33;Yes;No;Winter
399;1901-02-03;1901;1;1;1;2;February;6;2;1;Sunday;3;34;Yes;No;Winter
400;1901-02-04;1901;1;1;1;2;February;6;2;2;Monday;4;35;No;No;Winter
401;1901-02-05;1901;1;1;1;2;February;6;2;3;Tuesday;5;36;No;No;Winter
402;1901-02-06;1901;1;1;1;2;February;6;2;4;Wednesday;6;37;No;No;Winter
403;1901-02-07;1901;1;1;1;2;February;6;2;5;Thursday;7;38;No;No;Winter
404;1901-02-08;1901;1;1;1;2;February;6;2;6;Friday;8;39;No;No;Winter
405;1901-02-09;1901;1;1;1;2;February;6;3;7;Saturday;9;40;Yes;No;Winter
406;1901-02-10;1901;1;1;1;2;February;7;3;1;Sunday;10;41;Yes;No;Winter
407;1901-02-11;1901;1;1;1;2;February;7;3;2;Monday;11;42;No;No;Winter
408;1901-02-12;1901;1;1;1;2;February;7;3;3;Tuesday;12;43;No;No;Winter
409;1901-02-13;1901;1;1;1;2;February;7;3;4;Wednesday;13;44;No;No;Winter
410;1901-02-14;1901;1;1;1;2;February;7;3;5;Thursday;14;45;No;No;Winter
411;1901-02-15;1901;1;1;1;2;February;7;3;6;Friday;15;46;No;No;Winter
412;1901-02-16;1901;1;1;1;2;February;7;4;7;Saturday;16;47;Yes;No;Winter
413;1901-02-17;1901;1;1;1;2;February;8;4;1;Sunday;17;48;Yes;No;Winter
414;1901-02-18;1901;1;1;1;2;February;8;4;2;Monday;18;49;No;No;Winter
415;1901-02-19;1901;1;1;1;2;February;8;4;3;Tuesday;19;50;No;No;Winter
416;1901-02-20;1901;1;1;1;2;February;8;4;4;Wednesday;20;51;No;No;Winter
417;1901-02-21;1901;1;1;1;2;February;8;4;5;Thursday;21;52;No;No;Winter
418;1901-02-22;1901;1;1;1;2;February;8;4;6;Friday;22;53;No;No;Winter
419;1901-02-23;1901;1;1;1;2;February;8;5;7;Saturday;23;54;Yes;No;Winter
420;1901-02-24;1901;1;1;1;2;February;9;5;1;Sunday;24;55;Yes;No;Winter
421;1901-02-25;1901;1;1;1;2;February;9;5;2;Monday;25;56;No;No;Winter
422;1901-02-26;1901;1;1;1;2;February;9;5;3;Tuesday;26;57;No;No;Winter
423;1901-02-27;1901;1;1;1;2;February;9;5;4;Wednesday;27;58;No;No;Winter
424;1901-02-28;1901;1;1;1;2;February;9;5;5;Thursday;28;59;No;Yes;Winter
425;1901-03-01;1901;1;1;1;3;March;9;1;6;Friday;1;60;No;No;Spring
426;1901-03-02;1901;1;1;1;3;March;9;2;7;Saturday;2;61;Yes;No;Spring
427;1901-03-03;1901;1;1;1;3;March;10;2;1;Sunday;3;62;Yes;No;Spring
428;1901-03-04;1901;1;1;1;3;March;10;2;2;Monday;4;63;No;No;Spring
429;1901-03-05;1901;1;1;1;3;March;10;2;3;Tuesday;5;64;No;No;Spring
430;1901-03-06;1901;1;1;1;3;March;10;2;4;Wednesday;6;65;No;No;Spring
431;1901-03-07;1901;1;1;1;3;March;10;2;5;Thursday;7;66;No;No;Spring
432;1901-03-08;1901;1;1;1;3;March;10;2;6;Friday;8;67;No;No;Spring
433;1901-03-09;1901;1;1;1;3;March;10;3;7;Saturday;9;68;Yes;No;Spring
434;1901-03-10;1901;1;1;1;3;March;11;3;1;Sunday;10;69;Yes;No;Spring
435;1901-03-11;1901;1;1;1;3;March;11;3;2;Monday;11;70;No;No;Spring
436;1901-03-12;1901;1;1;1;3;March;11;3;3;Tuesday;12;71;No;No;Spring
437;1901-03-13;1901;1;1;1;3;March;11;3;4;Wednesday;13;72;No;No;Spring
438;1901-03-14;1901;1;1;1;3;March;11;3;5;Thursday;14;73;No;No;Spring
439;1901-03-15;1901;1;1;1;3;March;11;3;6;Friday;15;74;No;No;Spring
440;1901-03-16;1901;1;1;1;3;March;11;4;7;Saturday;16;75;Yes;No;Spring
441;1901-03-17;1901;1;1;1;3;March;12;4;1;Sunday;17;76;Yes;No;Spring
442;1901-03-18;1901;1;1;1;3;March;12;4;2;Monday;18;77;No;No;Spring
443;1901-03-19;1901;1;1;1;3;March;12;4;3;Tuesday;19;78;No;No;Spring
444;1901-03-20;1901;1;1;1;3;March;12;4;4;Wednesday;20;79;No;No;Spring
445;1901-03-21;1901;1;1;1;3;March;12;4;5;Thursday;21;80;No;No;Spring
446;1901-03-22;1901;1;1;1;3;March;12;4;6;Friday;22;81;No;No;Spring
447;1901-03-23;1901;1;1;1;3;March;12;5;7;Saturday;23;82;Yes;No;Spring
448;1901-03-24;1901;1;1;1;3;March;13;5;1;Sunday;24;83;Yes;No;Spring
449;1901-03-25;1901;1;1;1;3;March;13;5;2;Monday;25;84;No;No;Spring
450;1901-03-26;1901;1;1;1;3;March;13;5;3;Tuesday;26;85;No;No;Spring
451;1901-03-27;1901;1;1;1;3;March;13;5;4;Wednesday;27;86;No;No;Spring
452;1901-03-28;1901;1;1;1;3;March;13;5;5;Thursday;28;87;No;No;Spring
453;1901-03-29;1901;1;1;1;3;March;13;5;6;Friday;29;88;No;No;Spring
454;1901-03-30;1901;1;1;1;3;March;13;6;7;Saturday;30;89;Yes;No;Spring
455;1901-03-31;1901;1;1;1;3;March;14;6;1;Sunday;31;90;Yes;Yes;Spring
456;1901-04-01;1901;1;1;2;4;April;14;1;2;Monday;1;91;No;No;Spring
457;1901-04-02;1901;1;1;2;4;April;14;1;3;Tuesday;2;92;No;No;Spring
458;1901-04-03;1901;1;1;2;4;April;14;1;4;Wednesday;3;93;No;No;Spring
459;1901-04-04;1901;1;1;2;4;April;14;1;5;Thursday;4;94;No;No;Spring
460;1901-04-05;1901;1;1;2;4;April;14;1;6;Friday;5;95;No;No;Spring
461;1901-04-06;1901;1;1;2;4;April;14;2;7;Saturday;6;96;Yes;No;Spring
462;1901-04-07;1901;1;1;2;4;April;15;2;1;Sunday;7;97;Yes;No;Spring
463;1901-04-08;1901;1;1;2;4;April;15;2;2;Monday;8;98;No;No;Spring
464;1901-04-09;1901;1;1;2;4;April;15;2;3;Tuesday;9;99;No;No;Spring
465;1901-04-10;1901;1;1;2;4;April;15;2;4;Wednesday;10;100;No;No;Spring
466;1901-04-11;1901;1;1;2;4;April;15;2;5;Thursday;11;101;No;No;Spring
467;1901-04-12;1901;1;1;2;4;April;15;2;6;Friday;12;102;No;No;Spring
468;1901-04-13;1901;1;1;2;4;April;15;3;7;Saturday;13;103;Yes;No;Spring
469;1901-04-14;1901;1;1;2;4;April;16;3;1;Sunday;14;104;Yes;No;Spring
470;1901-04-15;1901;1;1;2;4;April;16;3;2;Monday;15;105;No;No;Spring
471;1901-04-16;1901;1;1;2;4;April;16;3;3;Tuesday;16;106;No;No;Spring
472;1901-04-17;1901;1;1;2;4;April;16;3;4;Wednesday;17;107;No;No;Spring
473;1901-04-18;1901;1;1;2;4;April;16;3;5;Thursday;18;108;No;No;Spring
474;1901-04-19;1901;1;1;2;4;April;16;3;6;Friday;19;109;No;No;Spring
475;1901-04-20;1901;1;1;2;4;April;16;4;7;Saturday;20;110;Yes;No;Spring
476;1901-04-21;1901;1;1;2;4;April;17;4;1;Sunday;21;111;Yes;No;Spring
477;1901-04-22;1901;1;1;2;4;April;17;4;2;Monday;22;112;No;No;Spring
478;1901-04-23;1901;1;1;2;4;April;17;4;3;Tuesday;23;113;No;No;Spring
479;1901-04-24;1901;1;1;2;4;April;17;4;4;Wednesday;24;114;No;No;Spring
480;1901-04-25;1901;1;1;2;4;April;17;4;5;Thursday;25;115;No;No;Spring
481;1901-04-26;1901;1;1;2;4;April;17;4;6;Friday;26;116;No;No;Spring
482;1901-04-27;1901;1;1;2;4;April;17;5;7;Saturday;27;117;Yes;No;Spring
483;1901-04-28;1901;1;1;2;4;April;18;5;1;Sunday;28;118;Yes;No;Spring
484;1901-04-29;1901;1;1;2;4;April;18;5;2;Monday;29;119;No;No;Spring
485;1901-04-30;1901;1;1;2;4;April;18;5;3;Tuesday;30;120;No;Yes;Spring
486;1901-05-01;1901;1;2;2;5;May;18;1;4;Wednesday;1;121;No;No;Spring
487;1901-05-02;1901;1;2;2;5;May;18;1;5;Thursday;2;122;No;No;Spring
488;1901-05-03;1901;1;2;2;5;May;18;1;6;Friday;3;123;No;No;Spring
489;1901-05-04;1901;1;2;2;5;May;18;2;7;Saturday;4;124;Yes;No;Spring
490;1901-05-05;1901;1;2;2;5;May;19;2;1;Sunday;5;125;Yes;No;Spring
491;1901-05-06;1901;1;2;2;5;May;19;2;2;Monday;6;126;No;No;Spring
492;1901-05-07;1901;1;2;2;5;May;19;2;3;Tuesday;7;127;No;No;Spring
493;1901-05-08;1901;1;2;2;5;May;19;2;4;Wednesday;8;128;No;No;Spring
494;1901-05-09;1901;1;2;2;5;May;19;2;5;Thursday;9;129;No;No;Spring
495;1901-05-10;1901;1;2;2;5;May;19;2;6;Friday;10;130;No;No;Spring
496;1901-05-11;1901;1;2;2;5;May;19;3;7;Saturday;11;131;Yes;No;Spring
497;1901-05-12;1901;1;2;2;5;May;20;3;1;Sunday;12;132;Yes;No;Spring
498;1901-05-13;1901;1;2;2;5;May;20;3;2;Monday;13;133;No;No;Spring
499;1901-05-14;1901;1;2;2;5;May;20;3;3;Tuesday;14;134;No;No;Spring
500;1901-05-15;1901;1;2;2;5;May;20;3;4;Wednesday;15;135;No;No;Spring
501;1901-05-16;1901;1;2;2;5;May;20;3;5;Thursday;16;136;No;No;Spring
502;1901-05-17;1901;1;2;2;5;May;20;3;6;Friday;17;137;No;No;Spring
503;1901-05-18;1901;1;2;2;5;May;20;4;7;Saturday;18;138;Yes;No;Spring
504;1901-05-19;1901;1;2;2;5;May;21;4;1;Sunday;19;139;Yes;No;Spring
505;1901-05-20;1901;1;2;2;5;May;21;4;2;Monday;20;140;No;No;Spring
506;1901-05-21;1901;1;2;2;5;May;21;4;3;Tuesday;21;141;No;No;Spring
507;1901-05-22;1901;1;2;2;5;May;21;4;4;Wednesday;22;142;No;No;Spring
508;1901-05-23;1901;1;2;2;5;May;21;4;5;Thursday;23;143;No;No;Spring
509;1901-05-24;1901;1;2;2;5;May;21;4;6;Friday;24;144;No;No;Spring
510;1901-05-25;1901;1;2;2;5;May;21;5;7;Saturday;25;145;Yes;No;Spring
511;1901-05-26;1901;1;2;2;5;May;22;5;1;Sunday;26;146;Yes;No;Spring
512;1901-05-27;1901;1;2;2;5;May;22;5;2;Monday;27;147;No;No;Spring
513;1901-05-28;1901;1;2;2;5;May;22;5;3;Tuesday;28;148;No;No;Spring
514;1901-05-29;1901;1;2;2;5;May;22;5;4;Wednesday;29;149;No;No;Spring
515;1901-05-30;1901;1;2;2;5;May;22;5;5;Thursday;30;150;No;No;Spring
516;1901-05-31;1901;1;2;2;5;May;22;5;6;Friday;31;151;No;Yes;Spring
517;1901-06-01;1901;1;2;2;6;June;22;2;7;Saturday;1;152;Yes;No;Summer
518;1901-06-02;1901;1;2;2;6;June;23;2;1;Sunday;2;153;Yes;No;Summer
519;1901-06-03;1901;1;2;2;6;June;23;2;2;Monday;3;154;No;No;Summer
520;1901-06-04;1901;1;2;2;6;June;23;2;3;Tuesday;4;155;No;No;Summer
521;1901-06-05;1901;1;2;2;6;June;23;2;4;Wednesday;5;156;No;No;Summer
522;1901-06-06;1901;1;2;2;6;June;23;2;5;Thursday;6;157;No;No;Summer
523;1901-06-07;1901;1;2;2;6;June;23;2;6;Friday;7;158;No;No;Summer
524;1901-06-08;1901;1;2;2;6;June;23;3;7;Saturday;8;159;Yes;No;Summer
525;1901-06-09;1901;1;2;2;6;June;24;3;1;Sunday;9;160;Yes;No;Summer
526;1901-06-10;1901;1;2;2;6;June;24;3;2;Monday;10;161;No;No;Summer
527;1901-06-11;1901;1;2;2;6;June;24;3;3;Tuesday;11;162;No;No;Summer
528;1901-06-12;1901;1;2;2;6;June;24;3;4;Wednesday;12;163;No;No;Summer
529;1901-06-13;1901;1;2;2;6;June;24;3;5;Thursday;13;164;No;No;Summer
530;1901-06-14;1901;1;2;2;6;June;24;3;6;Friday;14;165;No;No;Summer
531;1901-06-15;1901;1;2;2;6;June;24;4;7;Saturday;15;166;Yes;No;Summer
532;1901-06-16;1901;1;2;2;6;June;25;4;1;Sunday;16;167;Yes;No;Summer
533;1901-06-17;1901;1;2;2;6;June;25;4;2;Monday;17;168;No;No;Summer
534;1901-06-18;1901;1;2;2;6;June;25;4;3;Tuesday;18;169;No;No;Summer
535;1901-06-19;1901;1;2;2;6;June;25;4;4;Wednesday;19;170;No;No;Summer
536;1901-06-20;1901;1;2;2;6;June;25;4;5;Thursday;20;171;No;No;Summer
537;1901-06-21;1901;1;2;2;6;June;25;4;6;Friday;21;172;No;No;Summer
538;1901-06-22;1901;1;2;2;6;June;25;5;7;Saturday;22;173;Yes;No;Summer
539;1901-06-23;1901;1;2;2;6;June;26;5;1;Sunday;23;174;Yes;No;Summer
540;1901-06-24;1901;1;2;2;6;June;26;5;2;Monday;24;175;No;No;Summer
541;1901-06-25;1901;1;2;2;6;June;26;5;3;Tuesday;25;176;No;No;Summer
542;1901-06-26;1901;1;2;2;6;June;26;5;4;Wednesday;26;177;No;No;Summer
543;1901-06-27;1901;1;2;2;6;June;26;5;5;Thursday;27;178;No;No;Summer
544;1901-06-28;1901;1;2;2;6;June;26;5;6;Friday;28;179;No;No;Summer
545;1901-06-29;1901;1;2;2;6;June;26;6;7;Saturday;29;180;Yes;No;Summer
546;1901-06-30;1901;1;2;2;6;June;27;6;1;Sunday;30;181;Yes;Yes;Summer
547;1901-07-01;1901;2;2;3;7;July;27;1;2;Monday;1;182;No;No;Summer
548;1901-07-02;1901;2;2;3;7;July;27;1;3;Tuesday;2;183;No;No;Summer
549;1901-07-03;1901;2;2;3;7;July;27;1;4;Wednesday;3;184;No;No;Summer
550;1901-07-04;1901;2;2;3;7;July;27;1;5;Thursday;4;185;No;No;Summer
551;1901-07-05;1901;2;2;3;7;July;27;1;6;Friday;5;186;No;No;Summer
552;1901-07-06;1901;2;2;3;7;July;27;2;7;Saturday;6;187;Yes;No;Summer
553;1901-07-07;1901;2;2;3;7;July;28;2;1;Sunday;7;188;Yes;No;Summer
554;1901-07-08;1901;2;2;3;7;July;28;2;2;Monday;8;189;No;No;Summer
555;1901-07-09;1901;2;2;3;7;July;28;2;3;Tuesday;9;190;No;No;Summer
556;1901-07-10;1901;2;2;3;7;July;28;2;4;Wednesday;10;191;No;No;Summer
557;1901-07-11;1901;2;2;3;7;July;28;2;5;Thursday;11;192;No;No;Summer
558;1901-07-12;1901;2;2;3;7;July;28;2;6;Friday;12;193;No;No;Summer
559;1901-07-13;1901;2;2;3;7;July;28;3;7;Saturday;13;194;Yes;No;Summer
560;1901-07-14;1901;2;2;3;7;July;29;3;1;Sunday;14;195;Yes;No;Summer
561;1901-07-15;1901;2;2;3;7;July;29;3;2;Monday;15;196;No;No;Summer
562;1901-07-16;1901;2;2;3;7;July;29;3;3;Tuesday;16;197;No;No;Summer
563;1901-07-17;1901;2;2;3;7;July;29;3;4;Wednesday;17;198;No;No;Summer
564;1901-07-18;1901;2;2;3;7;July;29;3;5;Thursday;18;199;No;No;Summer
565;1901-07-19;1901;2;2;3;7;July;29;3;6;Friday;19;200;No;No;Summer
566;1901-07-20;1901;2;2;3;7;July;29;4;7;Saturday;20;201;Yes;No;Summer
567;1901-07-21;1901;2;2;3;7;July;30;4;1;Sunday;21;202;Yes;No;Summer
568;1901-07-22;1901;2;2;3;7;July;30;4;2;Monday;22;203;No;No;Summer
569;1901-07-23;1901;2;2;3;7;July;30;4;3;Tuesday;23;204;No;No;Summer
570;1901-07-24;1901;2;2;3;7;July;30;4;4;Wednesday;24;205;No;No;Summer
571;1901-07-25;1901;2;2;3;7;July;30;4;5;Thursday;25;206;No;No;Summer
572;1901-07-26;1901;2;2;3;7;July;30;4;6;Friday;26;207;No;No;Summer
573;1901-07-27;1901;2;2;3;7;July;30;5;7;Saturday;27;208;Yes;No;Summer
574;1901-07-28;1901;2;2;3;7;July;31;5;1;Sunday;28;209;Yes;No;Summer
575;1901-07-29;1901;2;2;3;7;July;31;5;2;Monday;29;210;No;No;Summer
576;1901-07-30;1901;2;2;3;7;July;31;5;3;Tuesday;30;211;No;No;Summer
577;1901-07-31;1901;2;2;3;7;July;31;5;4;Wednesday;31;212;No;Yes;Summer
578;1901-08-01;1901;2;2;3;8;August;31;1;5;Thursday;1;213;No;No;Summer
579;1901-08-02;1901;2;2;3;8;August;31;1;6;Friday;2;214;No;No;Summer
580;1901-08-03;1901;2;2;3;8;August;31;2;7;Saturday;3;215;Yes;No;Summer
581;1901-08-04;1901;2;2;3;8;August;32;2;1;Sunday;4;216;Yes;No;Summer
582;1901-08-05;1901;2;2;3;8;August;32;2;2;Monday;5;217;No;No;Summer
583;1901-08-06;1901;2;2;3;8;August;32;2;3;Tuesday;6;218;No;No;Summer
584;1901-08-07;1901;2;2;3;8;August;32;2;4;Wednesday;7;219;No;No;Summer
585;1901-08-08;1901;2;2;3;8;August;32;2;5;Thursday;8;220;No;No;Summer
586;1901-08-09;1901;2;2;3;8;August;32;2;6;Friday;9;221;No;No;Summer
587;1901-08-10;1901;2;2;3;8;August;32;3;7;Saturday;10;222;Yes;No;Summer
588;1901-08-11;1901;2;2;3;8;August;33;3;1;Sunday;11;223;Yes;No;Summer
589;1901-08-12;1901;2;2;3;8;August;33;3;2;Monday;12;224;No;No;Summer
590;1901-08-13;1901;2;2;3;8;August;33;3;3;Tuesday;13;225;No;No;Summer
591;1901-08-14;1901;2;2;3;8;August;33;3;4;Wednesday;14;226;No;No;Summer
592;1901-08-15;1901;2;2;3;8;August;33;3;5;Thursday;15;227;No;No;Summer
593;1901-08-16;1901;2;2;3;8;August;33;3;6;Friday;16;228;No;No;Summer
594;1901-08-17;1901;2;2;3;8;August;33;4;7;Saturday;17;229;Yes;No;Summer
595;1901-08-18;1901;2;2;3;8;August;34;4;1;Sunday;18;230;Yes;No;Summer
596;1901-08-19;1901;2;2;3;8;August;34;4;2;Monday;19;231;No;No;Summer
597;1901-08-20;1901;2;2;3;8;August;34;4;3;Tuesday;20;232;No;No;Summer
598;1901-08-21;1901;2;2;3;8;August;34;4;4;Wednesday;21;233;No;No;Summer
599;1901-08-22;1901;2;2;3;8;August;34;4;5;Thursday;22;234;No;No;Summer
600;1901-08-23;1901;2;2;3;8;August;34;4;6;Friday;23;235;No;No;Summer
601;1901-08-24;1901;2;2;3;8;August;34;5;7;Saturday;24;236;Yes;No;Summer
602;1901-08-25;1901;2;2;3;8;August;35;5;1;Sunday;25;237;Yes;No;Summer
603;1901-08-26;1901;2;2;3;8;August;35;5;2;Monday;26;238;No;No;Summer
604;1901-08-27;1901;2;2;3;8;August;35;5;3;Tuesday;27;239;No;No;Summer
605;1901-08-28;1901;2;2;3;8;August;35;5;4;Wednesday;28;240;No;No;Summer
606;1901-08-29;1901;2;2;3;8;August;35;5;5;Thursday;29;241;No;No;Summer
